,Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
9658,Buick,1998,150.0,4.0,4.0,2000
9671,Mercedes-Benz,2017,362.0,6.0,2.0,60300
9672,Mercedes-Benz,2017,241.0,4.0,2.0,47950
9673,Mercedes-Benz,2014,302.0,6.0,2.0,56225
9674,Mercedes-Benz,2014,415.0,8.0,2.0,68925
9675,Mercedes-Benz,2014,201.0,4.0,2.0,43525
9676,Mercedes-Benz,2015,201.0,4.0,2.0,43950
9677,Mercedes-Benz,2015,302.0,6.0,2.0,57650
9678,Mercedes-Benz,2015,415.0,8.0,2.0,70850
9679,Mercedes-Benz,2016,302.0,6.0,2.0,59200
9680,Mercedes-Benz,2016,241.0,4.0,2.0,47000
9681,Mercedes-Benz,2016,416.0,8.0,2.0,72600
9695,Acura,1997,190.0,6.0,4.0,2397
9696,Acura,1997,190.0,6.0,4.0,2488
9697,Acura,1998,215.0,6.0,4.0,2816
9698,Acura,1999,215.0,6.0,4.0,2934
9699,Pontiac,2007,177.0,4.0,2.0,21515
9700,Pontiac,2007,260.0,4.0,2.0,26515
9701,Pontiac,2008,173.0,4.0,2.0,22455
9702,Pontiac,2008,260.0,4.0,2.0,28135
9703,Pontiac,2008,260.0,4.0,2.0,31750
9704,Pontiac,2008,173.0,4.0,2.0,28400
9705,Pontiac,2009,173.0,4.0,2.0,24275
9706,Pontiac,2009,260.0,4.0,2.0,30375
9707,Pontiac,2009,173.0,4.0,2.0,29410
9708,Pontiac,2009,173.0,4.0,2.0,26225
9709,Pontiac,2009,260.0,4.0,2.0,29485
9718,Hyundai,2015,185.0,4.0,4.0,23175
9719,Hyundai,2015,185.0,4.0,4.0,26525
9720,Hyundai,2015,245.0,4.0,4.0,28575
9724,Hyundai,2015,245.0,4.0,4.0,33525
9725,Hyundai,2015,185.0,4.0,4.0,21150
9730,Hyundai,2015,177.0,4.0,4.0,23275
9731,Hyundai,2016,245.0,4.0,4.0,28925
9732,Hyundai,2016,185.0,4.0,4.0,27350
9734,Hyundai,2016,185.0,4.0,4.0,21750
9735,Hyundai,2016,185.0,4.0,4.0,23400
9736,Hyundai,2016,245.0,4.0,4.0,34075
9738,Hyundai,2016,178.0,4.0,4.0,23725
9742,Hyundai,2017,185.0,4.0,4.0,21600
9743,Hyundai,2017,185.0,4.0,4.0,27150
9744,Hyundai,2017,185.0,4.0,4.0,23400
9745,Hyundai,2017,245.0,4.0,4.0,26600
9747,Hyundai,2017,178.0,4.0,4.0,23125
9749,Hyundai,2017,185.0,4.0,4.0,21950
9750,Hyundai,2017,245.0,4.0,4.0,34350
9754,Chevrolet,2015,138.0,4.0,4.0,15495
9755,Chevrolet,2015,138.0,4.0,4.0,21945
9756,Chevrolet,2015,138.0,4.0,4.0,16095
9757,Chevrolet,2015,138.0,4.0,4.0,18835
9758,Chevrolet,2015,138.0,4.0,4.0,21345
9759,Chevrolet,2015,138.0,4.0,4.0,14845
9760,Chevrolet,2015,138.0,4.0,4.0,18235
9761,Chevrolet,2015,138.0,4.0,4.0,17845
9762,Chevrolet,2015,138.0,4.0,4.0,17245
9763,Chevrolet,2015,138.0,4.0,4.0,19680
9764,Chevrolet,2015,138.0,4.0,4.0,20545
9765,Chevrolet,2015,138.0,4.0,4.0,14245
9766,Chevrolet,2015,138.0,4.0,4.0,20245
9767,Chevrolet,2015,138.0,4.0,4.0,19945
9768,Chevrolet,2015,138.0,4.0,4.0,16455
9769,Chevrolet,2015,138.0,4.0,4.0,15855
9770,Chevrolet,2016,138.0,4.0,4.0,16155
9771,Chevrolet,2016,138.0,4.0,4.0,20095
9772,Chevrolet,2016,138.0,4.0,4.0,18145
9773,Chevrolet,2016,138.0,4.0,4.0,15595
9774,Chevrolet,2016,138.0,4.0,4.0,20345
9775,Chevrolet,2016,138.0,4.0,4.0,16755
9776,Chevrolet,2016,138.0,4.0,4.0,19780
9777,Chevrolet,2016,138.0,4.0,4.0,20095
9778,Chevrolet,2016,138.0,4.0,4.0,21495
9779,Chevrolet,2016,138.0,4.0,4.0,14345
9780,Chevrolet,2016,138.0,4.0,4.0,17545
9781,Chevrolet,2016,138.0,4.0,4.0,14945
9782,Chevrolet,2016,138.0,4.0,4.0,16195
9783,Chevrolet,2016,138.0,4.0,4.0,21495
9784,Chevrolet,2017,138.0,4.0,4.0,18170
9785,Chevrolet,2017,138.0,4.0,4.0,21215
9786,Chevrolet,2017,138.0,4.0,4.0,17580
9787,Chevrolet,2017,138.0,4.0,4.0,18970
9788,Chevrolet,2017,138.0,4.0,4.0,16395
9789,Chevrolet,2017,138.0,4.0,4.0,20415
9790,Chevrolet,2017,138.0,4.0,4.0,19720
9791,Chevrolet,2017,138.0,4.0,4.0,17530
9792,Chevrolet,2017,138.0,4.0,4.0,19720
9793,Chevrolet,2017,138.0,4.0,4.0,15145
9794,GMC,2002,190.0,6.0,2.0,16538
9795,GMC,2002,120.0,4.0,2.0,13975
9796,GMC,2002,190.0,6.0,3.0,20793
9797,GMC,2002,120.0,4.0,3.0,17093
9798,GMC,2002,120.0,4.0,3.0,15957
9799,GMC,2002,190.0,6.0,4.0,24492
9800,GMC,2002,120.0,4.0,2.0,15093
9801,GMC,2002,120.0,4.0,2.0,15420
9802,GMC,2002,190.0,6.0,3.0,19675
9803,GMC,2003,120.0,4.0,2.0,14770
9804,GMC,2003,120.0,4.0,3.0,16570
9805,GMC,2003,190.0,6.0,4.0,24670
9806,GMC,2003,190.0,6.0,3.0,21970
9807,GMC,2003,120.0,4.0,2.0,16270
9808,GMC,2003,120.0,4.0,2.0,16220
9809,GMC,2003,190.0,6.0,3.0,20320
9810,GMC,2003,120.0,4.0,2.0,17670
9811,GMC,2003,120.0,4.0,3.0,18270
9812,Kia,2015,290.0,6.0,4.0,38500
9813,Kia,2015,191.0,4.0,4.0,24300
9814,Kia,2015,290.0,6.0,4.0,26700
9815,Kia,2015,290.0,6.0,4.0,36700
9816,Kia,2015,290.0,6.0,4.0,41700
9817,Kia,2015,290.0,6.0,4.0,31700
9818,Kia,2015,290.0,6.0,4.0,33500
9819,Kia,2015,191.0,4.0,4.0,26100
9820,Kia,2015,290.0,6.0,4.0,39900
9821,Kia,2015,290.0,6.0,4.0,28500
9822,Kia,2016,290.0,6.0,4.0,38300
9823,Kia,2016,185.0,4.0,4.0,28200
9824,Kia,2016,290.0,6.0,4.0,33900
9825,Kia,2016,290.0,6.0,4.0,28700
9826,Kia,2016,290.0,6.0,4.0,40100
9827,Kia,2016,240.0,4.0,4.0,32900
9828,Kia,2016,185.0,4.0,4.0,25100
9829,Kia,2016,290.0,6.0,4.0,43300
9830,Kia,2016,290.0,6.0,4.0,32100
9831,Kia,2016,185.0,4.0,4.0,26400
9832,Kia,2016,290.0,6.0,4.0,41500
9833,Kia,2016,240.0,4.0,4.0,31100
9834,Kia,2016,290.0,6.0,4.0,30500
9835,Kia,2016,240.0,4.0,4.0,39900
9836,Kia,2016,240.0,4.0,4.0,41700
9837,Kia,2017,185.0,4.0,4.0,28500
9838,Kia,2017,290.0,6.0,4.0,28990
9839,Kia,2017,290.0,6.0,4.0,33100
9840,Kia,2017,290.0,6.0,4.0,40400
9841,Kia,2017,240.0,4.0,4.0,31500
9842,Kia,2017,290.0,6.0,4.0,38600
9843,Kia,2017,290.0,6.0,4.0,45700
9844,Kia,2017,290.0,6.0,4.0,43900
9845,Kia,2017,290.0,6.0,4.0,30790
9846,Kia,2017,185.0,4.0,4.0,25400
9847,Kia,2017,290.0,6.0,4.0,34900
9848,Kia,2017,185.0,4.0,4.0,26700
9849,Kia,2017,240.0,4.0,4.0,33300
9855,Kia,2014,130.0,4.0,4.0,16900
9856,Kia,2014,164.0,4.0,4.0,20500
9857,Kia,2014,164.0,4.0,4.0,18400
9858,Kia,2014,130.0,4.0,4.0,14900
9859,Kia,2015,130.0,4.0,4.0,15190
9860,Kia,2015,130.0,4.0,4.0,17190
9861,Kia,2015,164.0,4.0,4.0,20790
9862,Kia,2015,164.0,4.0,4.0,18690
9863,Kia,2016,130.0,4.0,4.0,17400
9864,Kia,2016,130.0,4.0,4.0,15900
9865,Kia,2016,164.0,4.0,4.0,21300
9866,Kia,2016,164.0,4.0,4.0,19400
9873,Chevrolet,2015,84.0,4.0,4.0,14040
9874,Chevrolet,2015,84.0,4.0,4.0,15095
9875,Chevrolet,2015,84.0,4.0,4.0,15440
9876,Chevrolet,2015,84.0,4.0,4.0,12270
9877,Chevrolet,2015,84.0,4.0,4.0,13580
9878,Chevrolet,2015,84.0,4.0,4.0,16535
9879,Chevrolet,2016,98.0,4.0,4.0,14685
9880,Chevrolet,2016,98.0,4.0,4.0,17285
9881,Chevrolet,2016,98.0,4.0,4.0,15785
9882,Chevrolet,2016,98.0,4.0,4.0,13760
9883,Chevrolet,2016,98.0,4.0,4.0,12660
9884,Chevrolet,2016,98.0,4.0,4.0,16185
9885,Chevrolet,2017,98.0,4.0,4.0,16325
9886,Chevrolet,2017,98.0,4.0,4.0,13000
9887,Chevrolet,2017,98.0,4.0,4.0,14100
9888,Chevrolet,2017,98.0,4.0,4.0,15925
9889,Chevrolet,2017,98.0,4.0,4.0,14825
9890,Chevrolet,2017,98.0,4.0,4.0,17425
9891,Kia,2007,138.0,4.0,4.0,12895
9892,Kia,2007,138.0,4.0,4.0,15995
9893,Kia,2007,138.0,4.0,4.0,15895
9894,Kia,2007,138.0,4.0,4.0,15995
9895,Kia,2007,138.0,4.0,4.0,14895
9896,Kia,2007,138.0,4.0,4.0,16995
9897,Kia,2007,138.0,4.0,4.0,16995
9898,Kia,2008,138.0,4.0,4.0,15895
9899,Kia,2008,138.0,4.0,4.0,16995
9900,Kia,2008,138.0,4.0,4.0,15995
9901,Kia,2008,138.0,4.0,4.0,14895
9902,Kia,2008,138.0,4.0,4.0,15995
9903,Kia,2008,138.0,4.0,4.0,16995
9904,Kia,2008,138.0,4.0,4.0,13895
9905,Kia,2008,138.0,4.0,4.0,12895
9906,Kia,2009,138.0,4.0,4.0,13550
9907,Kia,2009,138.0,4.0,4.0,15550
9908,Kia,2009,138.0,4.0,4.0,17450
9909,Kia,2009,138.0,4.0,4.0,16695
9910,Kia,2009,138.0,4.0,4.0,16550
9911,Kia,2009,138.0,4.0,4.0,16450
9912,Kia,2009,138.0,4.0,4.0,17695
9913,Kia,2009,138.0,4.0,4.0,14550
9914,Dodge,1993,101.0,4.0,4.0,2000
9915,Dodge,1993,101.0,4.0,4.0,2000
9916,Dodge,1994,100.0,4.0,4.0,2000
9917,Dodge,1995,100.0,4.0,4.0,2000
9918,Kia,2015,182.0,4.0,4.0,21900
9919,Kia,2015,260.0,4.0,4.0,28100
9920,Kia,2015,182.0,4.0,4.0,25300
9921,Kia,2015,182.0,4.0,4.0,26800
9922,Kia,2015,260.0,4.0,4.0,29600
9923,Kia,2015,182.0,4.0,4.0,23400
9924,Kia,2016,182.0,4.0,4.0,23650
9925,Kia,2016,182.0,4.0,4.0,22150
9926,Kia,2016,260.0,4.0,4.0,31490
9927,Kia,2016,182.0,4.0,4.0,25350
9928,Kia,2016,260.0,4.0,4.0,29990
9929,Kia,2016,182.0,4.0,4.0,26850
9930,Kia,2017,181.0,4.0,4.0,27000
9931,Kia,2017,240.0,4.0,4.0,32500
9932,Kia,2017,181.0,4.0,4.0,22990
9933,Kia,2017,237.0,4.0,4.0,34000
9934,Kia,2017,181.0,4.0,4.0,25500
9935,Kia,2017,181.0,4.0,4.0,24490
9936,Chevrolet,1994,200.0,8.0,3.0,2000
9938,Chevrolet,1994,200.0,8.0,3.0,2000
9940,Chevrolet,1994,155.0,6.0,3.0,2000
9942,Chevrolet,1995,163.0,6.0,3.0,2000
9950,Audi,2015,354.0,6.0,4.0,52700
9951,Audi,2015,354.0,6.0,4.0,60200
9952,Audi,2016,354.0,6.0,4.0,53300
9953,Audi,2016,354.0,6.0,4.0,60800
9954,Audi,2017,354.0,6.0,4.0,60800
9955,Audi,2017,354.0,6.0,4.0,53300
9960,Cadillac,2014,308.0,6.0,4.0,48065
9961,Cadillac,2014,308.0,6.0,4.0,50955
9962,Cadillac,2014,308.0,6.0,4.0,42880
9963,Cadillac,2014,308.0,6.0,4.0,48145
9964,Cadillac,2014,308.0,6.0,4.0,37505
9965,Cadillac,2014,308.0,6.0,4.0,45375
9966,Cadillac,2014,308.0,6.0,4.0,45255
9967,Cadillac,2015,308.0,6.0,4.0,48920
9968,Cadillac,2015,308.0,6.0,4.0,48840
9969,Cadillac,2015,308.0,6.0,4.0,46030
9970,Cadillac,2015,308.0,6.0,4.0,51730
9971,Cadillac,2015,308.0,6.0,4.0,43640
9972,Cadillac,2015,308.0,6.0,4.0,46135
9973,Cadillac,2015,308.0,6.0,4.0,37605
9974,Cadillac,2016,308.0,6.0,4.0,37605
9975,Cadillac,2016,308.0,6.0,4.0,48840
9976,Cadillac,2016,308.0,6.0,4.0,51730
9977,Cadillac,2016,308.0,6.0,4.0,48920
9978,Cadillac,2016,308.0,6.0,4.0,46135
9979,Cadillac,2016,308.0,6.0,4.0,43640
9980,Cadillac,2016,308.0,6.0,4.0,46030
9981,Chevrolet,2014,415.0,8.0,4.0,43475
9982,Chevrolet,2015,415.0,8.0,4.0,45745
9983,Chevrolet,2016,415.0,8.0,4.0,46575
9984,Chevrolet,2004,300.0,8.0,2.0,41620
9985,Chevrolet,2005,395.0,8.0,2.0,42555
9986,Chevrolet,2006,395.0,8.0,2.0,39240
9987,Nissan,1990,138.0,4.0,4.0,2000
9989,Nissan,1991,138.0,4.0,4.0,2000
9991,Nissan,1992,138.0,4.0,4.0,2000
9992,Nissan,1992,138.0,4.0,4.0,2000
9994,Dodge,1994,320.0,6.0,2.0,2823
9995,Dodge,1994,222.0,6.0,2.0,2350
9996,Dodge,1994,222.0,6.0,2.0,2203
9997,Dodge,1994,164.0,6.0,2.0,2000
9998,Dodge,1995,222.0,6.0,2.0,2575
9999,Dodge,1995,320.0,6.0,2.0,3219
10000,Dodge,1995,164.0,6.0,2.0,2000
10001,Dodge,1996,222.0,6.0,2.0,3044
10002,Dodge,1996,164.0,6.0,2.0,2231
10003,Dodge,1996,320.0,6.0,2.0,3732
10004,Dodge,2004,200.0,6.0,4.0,21975
10005,Dodge,2004,200.0,6.0,4.0,21450
10006,Dodge,2004,200.0,6.0,2.0,22695
10007,Dodge,2004,200.0,6.0,2.0,23520
10008,Dodge,2004,200.0,6.0,4.0,19690
10009,Dodge,2004,150.0,4.0,4.0,19970
10010,Dodge,2004,200.0,6.0,4.0,20820
10011,Dodge,2004,200.0,6.0,4.0,22370
10012,Dodge,2004,147.0,4.0,2.0,19850
10013,Dodge,2004,142.0,4.0,2.0,20675
10014,Dodge,2005,200.0,6.0,4.0,21735
10015,Dodge,2005,200.0,6.0,4.0,23335
10016,Dodge,2005,200.0,6.0,2.0,22980
10017,Dodge,2005,150.0,4.0,4.0,20255
10018,Dodge,2005,147.0,4.0,2.0,20135
10019,Dodge,2006,200.0,6.0,4.0,23755
10020,Dodge,2006,150.0,4.0,4.0,20825
10021,Cadillac,2007,469.0,8.0,4.0,75010
10024,Cadillac,2009,320.0,8.0,4.0,56345
10025,Cadillac,2009,302.0,6.0,4.0,46845
10026,Cadillac,2010,302.0,6.0,4.0,55945
10027,Cadillac,2010,320.0,8.0,4.0,68785
10028,Cadillac,2010,302.0,6.0,4.0,50385
10029,Cadillac,2010,302.0,6.0,4.0,46845
10030,Cadillac,2010,320.0,8.0,4.0,56345
10031,Cadillac,2011,302.0,6.0,4.0,47280
10032,Cadillac,2011,302.0,6.0,4.0,50820
10033,Cadillac,2011,302.0,6.0,4.0,56380
10034,Chevrolet,2015,355.0,8.0,4.0,54205
10035,Chevrolet,2015,355.0,8.0,4.0,63785
10036,Chevrolet,2015,355.0,8.0,4.0,57205
10037,Chevrolet,2015,355.0,8.0,4.0,66785
10038,Chevrolet,2015,355.0,8.0,4.0,52000
10039,Chevrolet,2015,355.0,8.0,4.0,49000
10040,Chevrolet,2016,355.0,8.0,4.0,54730
10041,Chevrolet,2016,355.0,8.0,4.0,57730
10042,Chevrolet,2016,355.0,8.0,4.0,64440
10043,Chevrolet,2016,355.0,8.0,4.0,52700
10044,Chevrolet,2016,355.0,8.0,4.0,49700
10045,Chevrolet,2016,355.0,8.0,4.0,67440
10046,Chevrolet,2017,355.0,8.0,4.0,58045
10047,Chevrolet,2017,355.0,8.0,4.0,49915
10048,Chevrolet,2017,355.0,8.0,4.0,67730
10049,Chevrolet,2017,355.0,8.0,4.0,52915
10050,Chevrolet,2017,355.0,8.0,4.0,55045
10051,Chevrolet,2017,355.0,8.0,4.0,64730
10052,GMC,1997,255.0,8.0,4.0,2468
10053,GMC,1997,255.0,8.0,4.0,2585
10054,GMC,1998,255.0,8.0,4.0,2790
10055,GMC,1999,255.0,8.0,4.0,3420
10056,GMC,1999,255.0,8.0,4.0,3051
10057,GMC,1999,255.0,8.0,4.0,3372
10058,Pontiac,1992,111.0,4.0,2.0,2000
10059,Pontiac,1992,140.0,6.0,2.0,2000
10060,Pontiac,1992,111.0,4.0,2.0,2000
10062,Pontiac,1992,111.0,4.0,4.0,2000
10064,Pontiac,1993,110.0,4.0,2.0,2000
10066,Pontiac,1993,110.0,4.0,4.0,2000
10068,Pontiac,1993,110.0,4.0,2.0,2000
10069,Pontiac,1993,140.0,6.0,2.0,2000
10070,Pontiac,1994,110.0,4.0,4.0,2000
10071,Pontiac,1994,110.0,4.0,2.0,2000
10072,Pontiac,1994,110.0,4.0,2.0,2000
10073,Pontiac,1994,140.0,6.0,2.0,2000
10074,Plymouth,1992,100.0,4.0,4.0,2000
10075,Plymouth,1992,93.0,4.0,4.0,2000
10076,Plymouth,1992,93.0,4.0,2.0,2000
10077,Plymouth,1992,100.0,4.0,2.0,2000
10080,Plymouth,1993,100.0,4.0,2.0,2000
10081,Plymouth,1993,93.0,4.0,4.0,2000
10082,Plymouth,1993,100.0,4.0,4.0,2000
10083,Plymouth,1993,93.0,4.0,2.0,2000
10084,Plymouth,1994,100.0,4.0,4.0,2000
10085,Plymouth,1994,100.0,4.0,2.0,2000
10086,Plymouth,1994,93.0,4.0,2.0,2000
10087,Plymouth,1994,93.0,4.0,4.0,2000
10088,Pontiac,2003,140.0,4.0,2.0,14930
10089,Pontiac,2004,140.0,4.0,2.0,10895
10090,Pontiac,2004,140.0,4.0,2.0,14930
10091,Pontiac,2005,140.0,4.0,2.0,15205
10092,Pontiac,2005,140.0,4.0,2.0,10895
10096,Toyota,1996,320.0,6.0,2.0,18255
10097,Toyota,1996,220.0,6.0,2.0,14977
10098,Toyota,1997,320.0,6.0,2.0,22001
10099,Toyota,1997,220.0,6.0,2.0,17320
10100,Toyota,1998,225.0,6.0,2.0,20596
10101,Toyota,1998,320.0,6.0,2.0,25279
10102,Subaru,1995,230.0,6.0,2.0,2000
10103,Subaru,1995,230.0,6.0,2.0,2000
10104,Subaru,1995,230.0,6.0,2.0,2230
10106,Subaru,1996,230.0,6.0,2.0,2472
10107,Subaru,1996,230.0,6.0,2.0,2283
10108,Subaru,1997,230.0,6.0,2.0,2749
10109,Subaru,1997,230.0,6.0,2.0,2512
10111,Suzuki,2000,79.0,4.0,2.0,2000
10113,Suzuki,2001,79.0,4.0,2.0,9949
10114,Suzuki,2001,79.0,4.0,2.0,10949
10115,Suzuki,2001,79.0,4.0,2.0,9299
10116,Suzuki,2001,79.0,4.0,2.0,10299
10117,Suzuki,2011,150.0,4.0,4.0,16599
10118,Suzuki,2011,148.0,4.0,4.0,19349
10119,Suzuki,2011,148.0,4.0,4.0,17099
10120,Suzuki,2011,150.0,4.0,4.0,16999
10121,Suzuki,2011,148.0,4.0,4.0,17849
10122,Suzuki,2011,150.0,4.0,4.0,16479
10123,Suzuki,2011,148.0,4.0,4.0,18999
10124,Suzuki,2011,150.0,4.0,4.0,18249
10125,Suzuki,2011,150.0,4.0,4.0,13499
10126,Suzuki,2011,148.0,4.0,4.0,17799
10127,Suzuki,2011,150.0,4.0,4.0,15195
10128,Suzuki,2011,148.0,4.0,4.0,18299
10129,Suzuki,2011,150.0,4.0,4.0,17099
10130,Suzuki,2011,148.0,4.0,4.0,18599
10131,Suzuki,2012,150.0,4.0,4.0,16799
10132,Suzuki,2012,148.0,4.0,4.0,18875
10133,Suzuki,2012,148.0,4.0,4.0,19649
10134,Suzuki,2012,148.0,4.0,4.0,17999
10135,Suzuki,2012,148.0,4.0,4.0,18199
10136,Suzuki,2012,148.0,4.0,4.0,17399
10137,Suzuki,2012,150.0,4.0,4.0,13699
10138,Suzuki,2012,148.0,4.0,4.0,18499
10139,Suzuki,2012,150.0,4.0,4.0,15495
10140,Suzuki,2012,150.0,4.0,4.0,18549
10141,Suzuki,2012,150.0,4.0,4.0,16999
10142,Suzuki,2013,150.0,4.0,4.0,19349
10143,Suzuki,2013,150.0,4.0,4.0,16999
10144,Suzuki,2013,148.0,4.0,4.0,19175
10145,Suzuki,2013,148.0,4.0,4.0,17849
10146,Suzuki,2013,148.0,4.0,4.0,18349
10147,Suzuki,2013,148.0,4.0,4.0,18799
10148,Suzuki,2013,148.0,4.0,4.0,20449
10149,Suzuki,2013,150.0,4.0,4.0,15845
10150,GMC,1991,280.0,6.0,2.0,5667
10151,Toyota,1996,190.0,6.0,2.0,2563
10152,Toyota,1996,190.0,6.0,2.0,2922
10153,Toyota,1996,190.0,6.0,2.0,2506
10154,Toyota,1996,150.0,4.0,2.0,2141
10155,Toyota,1996,190.0,6.0,2.0,2802
10156,Toyota,1997,190.0,6.0,2.0,3143
10157,Toyota,1997,190.0,6.0,2.0,2806
10158,Toyota,1997,150.0,4.0,2.0,2348
10159,Toyota,1997,190.0,6.0,2.0,3042
10160,Toyota,1997,190.0,6.0,2.0,2767
10161,Toyota,1998,150.0,4.0,2.0,2540
10162,Toyota,1998,190.0,6.0,2.0,3058
10163,Toyota,1998,190.0,6.0,2.0,3586
10164,Toyota,1998,190.0,6.0,2.0,3480
10165,Toyota,1998,190.0,6.0,2.0,3214
10166,Toyota,2015,236.0,6.0,4.0,27355
10167,Toyota,2015,159.0,4.0,4.0,23075
10168,Toyota,2015,236.0,6.0,4.0,27235
10169,Toyota,2015,159.0,4.0,4.0,24800
10170,Toyota,2015,159.0,4.0,4.0,21865
10171,Toyota,2015,236.0,6.0,4.0,35725
10172,Toyota,2015,159.0,4.0,4.0,20965
10173,Toyota,2015,159.0,4.0,4.0,23625
10174,Toyota,2015,236.0,6.0,4.0,37615
10175,Toyota,2015,236.0,6.0,4.0,25060
10176,Toyota,2015,236.0,6.0,4.0,23960
10177,Toyota,2015,236.0,6.0,4.0,26355
10178,Toyota,2015,236.0,6.0,4.0,36705
10179,Toyota,2015,236.0,6.0,4.0,36635
10180,Toyota,2015,236.0,6.0,4.0,28235
10181,Toyota,2015,236.0,6.0,4.0,28735
10182,Toyota,2015,159.0,4.0,4.0,22525
10183,Toyota,2015,236.0,6.0,4.0,25560
10184,Toyota,2015,159.0,4.0,4.0,25700
10185,Toyota,2016,159.0,4.0,4.0,25185
10186,Toyota,2016,278.0,6.0,4.0,29275
10187,Toyota,2016,159.0,4.0,4.0,23660
10188,Toyota,2016,278.0,6.0,4.0,34700
10189,Toyota,2016,278.0,6.0,4.0,31420
10190,Toyota,2016,278.0,6.0,4.0,34090
10191,Toyota,2016,278.0,6.0,4.0,30025
10192,Toyota,2016,278.0,6.0,4.0,33310
10193,Toyota,2016,159.0,4.0,4.0,26635
10194,Toyota,2016,278.0,6.0,4.0,31680
10195,Toyota,2016,278.0,6.0,4.0,32460
10197,Toyota,2016,278.0,6.0,4.0,27355
10199,Toyota,2016,278.0,6.0,4.0,35105
10200,Toyota,2016,278.0,6.0,4.0,31920
10201,Toyota,2016,278.0,6.0,4.0,38180
10202,Toyota,2016,278.0,6.0,4.0,28345
10203,Toyota,2016,278.0,6.0,4.0,31125
10204,Toyota,2016,159.0,4.0,4.0,26735
10205,Toyota,2016,278.0,6.0,4.0,31625
10206,Toyota,2016,159.0,4.0,4.0,28820
10207,Toyota,2016,278.0,6.0,4.0,32460
10208,Toyota,2016,278.0,6.0,4.0,28845
10209,Toyota,2016,278.0,6.0,4.0,30530
10211,Toyota,2016,159.0,4.0,4.0,25745
10212,Toyota,2016,159.0,4.0,4.0,24490
10214,Toyota,2017,278.0,6.0,4.0,35315
10215,Toyota,2017,278.0,6.0,4.0,33075
10216,Toyota,2017,278.0,6.0,4.0,40760
10217,Toyota,2017,159.0,4.0,4.0,25645
10218,Toyota,2017,278.0,6.0,4.0,35720
10219,Toyota,2017,278.0,6.0,4.0,33770
10220,Toyota,2017,278.0,6.0,4.0,32765
10221,Toyota,2017,278.0,6.0,4.0,34705
10222,Toyota,2017,159.0,4.0,4.0,27095
10224,Toyota,2017,278.0,6.0,4.0,42760
10226,Toyota,2017,159.0,4.0,4.0,24950
10227,Toyota,2017,278.0,6.0,4.0,29690
10228,Toyota,2017,278.0,6.0,4.0,25730
10230,Toyota,2017,159.0,4.0,4.0,26205
10231,Toyota,2017,278.0,6.0,4.0,31740
10232,Toyota,2017,278.0,6.0,4.0,29735
10233,Toyota,2017,159.0,4.0,4.0,29280
10235,Toyota,2017,278.0,6.0,4.0,30485
10236,Toyota,2017,278.0,6.0,4.0,28700
10237,Toyota,2017,159.0,4.0,4.0,24120
10238,Toyota,2017,278.0,6.0,4.0,32390
10239,Toyota,2017,159.0,4.0,4.0,27195
10240,Toyota,2017,278.0,6.0,4.0,33265
10242,Toyota,2017,278.0,6.0,4.0,38795
10243,Toyota,2017,278.0,6.0,4.0,31875
10244,Toyota,2017,278.0,6.0,4.0,32240
10245,Toyota,2017,278.0,6.0,4.0,30190
10246,Chevrolet,2011,332.0,8.0,4.0,51145
10247,Chevrolet,2011,332.0,8.0,4.0,53950
10248,Chevrolet,2012,332.0,8.0,4.0,54775
10249,Chevrolet,2012,332.0,8.0,4.0,51970
10250,Chevrolet,2013,332.0,8.0,4.0,56425
10251,Chevrolet,2013,332.0,8.0,4.0,53620
10252,Chevrolet,2000,255.0,8.0,4.0,3465
10253,Chevrolet,2000,255.0,8.0,4.0,3413
10254,Chevrolet,2015,355.0,8.0,4.0,54505
10255,Chevrolet,2015,355.0,8.0,4.0,61085
10256,Chevrolet,2015,355.0,8.0,4.0,49300
10257,Chevrolet,2015,355.0,8.0,4.0,46300
10258,Chevrolet,2015,355.0,8.0,4.0,51505
10259,Chevrolet,2015,355.0,8.0,4.0,64085
10260,Chevrolet,2016,355.0,8.0,4.0,64740
10261,Chevrolet,2016,355.0,8.0,4.0,47000
10262,Chevrolet,2016,355.0,8.0,4.0,55030
10263,Chevrolet,2016,355.0,8.0,4.0,52030
10264,Chevrolet,2016,355.0,8.0,4.0,50000
10265,Chevrolet,2016,355.0,8.0,4.0,61740
10266,Chevrolet,2017,355.0,8.0,4.0,50215
10267,Chevrolet,2017,355.0,8.0,4.0,55345
10268,Chevrolet,2017,355.0,8.0,4.0,47215
10269,Chevrolet,2017,355.0,8.0,4.0,62030
10270,Chevrolet,2017,355.0,8.0,4.0,52345
10271,Chevrolet,2017,355.0,8.0,4.0,65030
10272,Ford,2008,260.0,6.0,4.0,31620
10273,Ford,2008,260.0,6.0,4.0,28880
10274,Ford,2008,260.0,6.0,4.0,29770
10275,Ford,2008,260.0,6.0,4.0,27030
10276,Ford,2008,260.0,6.0,4.0,32600
10277,Ford,2008,260.0,6.0,4.0,30750
10278,Ford,2009,263.0,6.0,4.0,32325
10279,Ford,2009,263.0,6.0,4.0,33180
10280,Ford,2009,263.0,6.0,4.0,34175
10281,Ford,2009,263.0,6.0,4.0,31330
10282,Ford,2009,263.0,6.0,4.0,30120
10283,Ford,2009,263.0,6.0,4.0,28270
10284,Ford,2015,288.0,6.0,4.0,29485
