Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
Nissan,2015,317.0,8.0,4.0,34140
Nissan,2015,317.0,8.0,4.0,34790
Nissan,2015,317.0,8.0,4.0,40370
Nissan,2015,317.0,8.0,4.0,43860
Nissan,2015,317.0,8.0,4.0,29640
Nissan,2015,317.0,8.0,4.0,36990
Nissan,2017,390.0,8.0,4.0,37670
Nissan,2017,390.0,8.0,4.0,40700
Nissan,2017,390.0,8.0,4.0,37810
Nissan,2017,390.0,8.0,4.0,45020
Nissan,2017,390.0,8.0,4.0,49460
Nissan,2017,390.0,8.0,4.0,55400
Nissan,2017,390.0,8.0,4.0,46380
Nissan,2017,390.0,8.0,4.0,52310
Nissan,2017,390.0,8.0,4.0,34780
Acura,2012,305.0,6.0,4.0,42985
Acura,2012,280.0,6.0,4.0,41635
Acura,2012,305.0,6.0,4.0,39255
Acura,2012,305.0,6.0,4.0,45185
Acura,2012,280.0,6.0,4.0,35705
Acura,2012,305.0,6.0,4.0,42985
Acura,2012,280.0,6.0,4.0,39435
Acura,2013,280.0,6.0,4.0,39635
Acura,2013,305.0,6.0,4.0,45385
Acura,2013,305.0,6.0,4.0,39455
Acura,2013,305.0,6.0,4.0,43185
Acura,2013,280.0,6.0,4.0,41835
Acura,2013,305.0,6.0,4.0,43185
Acura,2013,280.0,6.0,4.0,35905
Acura,2013,280.0,6.0,4.0,37405
Acura,2014,280.0,6.0,4.0,37530
Acura,2014,280.0,6.0,4.0,36030
Acura,2014,305.0,6.0,4.0,43310
Acura,2014,305.0,6.0,4.0,39580
Acura,2014,280.0,6.0,4.0,39760
Acura,2014,305.0,6.0,4.0,45510
Acura,2014,305.0,6.0,4.0,43310
Acura,2014,280.0,6.0,4.0,41960
Acura,2015,290.0,6.0,4.0,41575
Acura,2015,206.0,4.0,4.0,35500
Acura,2015,290.0,6.0,4.0,42600
Acura,2015,290.0,6.0,4.0,39375
Acura,2015,290.0,6.0,4.0,44800
Acura,2015,206.0,4.0,4.0,31445
Acura,2015,290.0,6.0,4.0,35320
Acura,2016,290.0,6.0,4.0,41575
Acura,2016,290.0,6.0,4.0,35320
Acura,2016,290.0,6.0,4.0,42600
Acura,2016,206.0,4.0,4.0,35750
Acura,2016,290.0,6.0,4.0,44800
Acura,2016,290.0,6.0,4.0,39375
Acura,2016,206.0,4.0,4.0,31695
Acura,2017,290.0,6.0,4.0,42600
Acura,2017,206.0,4.0,4.0,35950
Acura,2017,290.0,6.0,4.0,44800
Acura,2017,206.0,4.0,4.0,31900
Acura,2017,290.0,6.0,4.0,41600
Acura,2017,290.0,6.0,4.0,39400
Acura,2017,290.0,6.0,4.0,35350
Pontiac,2007,185.0,6.0,4.0,23965
Pontiac,2007,185.0,6.0,4.0,22455
Pontiac,2008,264.0,6.0,4.0,29745
Pontiac,2008,185.0,6.0,4.0,25145
Pontiac,2008,185.0,6.0,4.0,23520
Pontiac,2008,264.0,6.0,4.0,28120
Pontiac,2009,185.0,6.0,4.0,24820
Pontiac,2009,185.0,6.0,4.0,26815
Pontiac,2009,264.0,6.0,4.0,31415
Pontiac,2009,264.0,6.0,4.0,29420
Volkswagen,2008,350.0,8.0,4.0,48390
Volkswagen,2008,280.0,6.0,4.0,39300
Volkswagen,2008,310.0,10.0,4.0,68340
Volkswagen,2009,221.0,6.0,4.0,42800
Volkswagen,2009,280.0,6.0,4.0,39300
Volkswagen,2009,350.0,8.0,4.0,48900
Volkswagen,2015,240.0,6.0,4.0,62200
Volkswagen,2015,240.0,6.0,4.0,56670
Volkswagen,2015,280.0,6.0,4.0,53170
Volkswagen,2015,280.0,6.0,4.0,48745
Volkswagen,2015,280.0,6.0,4.0,44705
Volkswagen,2015,280.0,6.0,4.0,58700
Volkswagen,2015,380.0,6.0,4.0,66995
Volkswagen,2015,240.0,6.0,4.0,52245
Volkswagen,2016,280.0,6.0,4.0,51450
Volkswagen,2016,280.0,6.0,4.0,46745
Volkswagen,2016,240.0,6.0,4.0,54950
Volkswagen,2016,280.0,6.0,4.0,42705
Volkswagen,2016,240.0,6.0,4.0,63245
Volkswagen,2016,280.0,6.0,4.0,59745
Volkswagen,2016,240.0,6.0,4.0,50245
Volkswagen,2017,280.0,6.0,4.0,49495
Volkswagen,2017,280.0,6.0,4.0,52795
Volkswagen,2017,280.0,6.0,4.0,60195
Chrysler,2014,283.0,6.0,4.0,32995
Chrysler,2014,283.0,6.0,4.0,30765
Chrysler,2014,283.0,6.0,4.0,41995
Chrysler,2014,283.0,6.0,4.0,34465
Chrysler,2015,283.0,6.0,4.0,29995
Chrysler,2015,283.0,6.0,4.0,37945
Chrysler,2015,283.0,6.0,4.0,35315
Chrysler,2015,283.0,6.0,4.0,33695
Chrysler,2015,283.0,6.0,4.0,40295
Chrysler,2015,283.0,6.0,4.0,31465
Chrysler,2016,283.0,6.0,4.0,35845
Chrysler,2016,283.0,6.0,4.0,34145
Chrysler,2016,283.0,6.0,4.0,40645
Chrysler,2016,283.0,6.0,4.0,29995
Chrysler,2016,283.0,6.0,4.0,38445
Chrysler,2016,283.0,6.0,4.0,37345
Chrysler,2016,283.0,6.0,4.0,31875
Lincoln,2009,239.0,8.0,4.0,52055
Lincoln,2009,239.0,8.0,4.0,46385
Lincoln,2010,239.0,8.0,4.0,52595
Lincoln,2010,239.0,8.0,4.0,46925
Lincoln,2011,239.0,8.0,4.0,47225
Lincoln,2011,239.0,8.0,4.0,47000
Lincoln,2011,239.0,8.0,4.0,52895
Lincoln,2011,239.0,8.0,4.0,52670
Chevrolet,2002,127.0,4.0,2.0,19060
Chevrolet,2002,127.0,4.0,4.0,16790
Chevrolet,2002,127.0,4.0,4.0,17890
Chevrolet,2002,155.0,6.0,4.0,21510
Chevrolet,2002,127.0,4.0,2.0,17200
Chevrolet,2002,155.0,6.0,4.0,21935
Chevrolet,2002,127.0,4.0,2.0,16100
Chevrolet,2002,155.0,6.0,4.0,20835
Chevrolet,2003,165.0,6.0,4.0,22530
Chevrolet,2003,165.0,6.0,4.0,21430
Chevrolet,2003,127.0,4.0,2.0,17730
Chevrolet,2003,127.0,4.0,2.0,16630
Chevrolet,2003,127.0,4.0,4.0,17330
Chevrolet,2003,127.0,4.0,4.0,18430
Chevrolet,2003,165.0,6.0,4.0,22130
Chevrolet,2003,127.0,4.0,2.0,19580
Chevrolet,2004,165.0,6.0,4.0,22315
Chevrolet,2004,165.0,6.0,4.0,22715
Chevrolet,2004,165.0,6.0,4.0,21615
Chevrolet,2004,165.0,6.0,4.0,19865
Chevrolet,2004,165.0,6.0,4.0,20965
Chevrolet,2004,275.0,6.0,4.0,32320
Chevrolet,2004,275.0,6.0,4.0,34220
Chevrolet,2004,275.0,6.0,4.0,30070
Chevrolet,2004,275.0,6.0,4.0,31970
Chevrolet,2005,275.0,6.0,4.0,32515
Chevrolet,2005,275.0,6.0,4.0,30265
Chevrolet,2005,275.0,6.0,4.0,30335
Chevrolet,2005,275.0,6.0,4.0,28085
Chevrolet,2006,291.0,6.0,4.0,27980
Chevrolet,2006,291.0,6.0,4.0,30230
Chevrolet,2006,291.0,6.0,4.0,28130
Chevrolet,2006,291.0,6.0,4.0,25880
Chevrolet,2007,291.0,6.0,4.0,25045
Chevrolet,2007,395.0,8.0,4.0,34885
Chevrolet,2007,395.0,8.0,4.0,33620
Chevrolet,2007,291.0,6.0,4.0,27340
Chevrolet,2007,395.0,8.0,4.0,37125
Chevrolet,2007,395.0,8.0,4.0,31320
Chevrolet,2007,291.0,6.0,4.0,27970
Chevrolet,2007,291.0,6.0,4.0,30210
Chevrolet,2008,285.0,6.0,4.0,26390
Chevrolet,2008,285.0,6.0,4.0,28525
Chevrolet,2008,285.0,6.0,4.0,29880
Chevrolet,2008,285.0,6.0,4.0,29535
Chevrolet,2008,285.0,6.0,4.0,27745
Chevrolet,2008,285.0,6.0,4.0,31910
Chevrolet,2008,390.0,8.0,4.0,32155
Chevrolet,2008,285.0,6.0,4.0,31810
Chevrolet,2008,390.0,8.0,4.0,34290
Chevrolet,2008,390.0,8.0,4.0,37725
Chevrolet,2008,285.0,6.0,4.0,27400
Chevrolet,2008,390.0,8.0,4.0,35590
Chevrolet,2008,285.0,6.0,4.0,33945
Chevrolet,2008,285.0,6.0,4.0,29780
Chevrolet,2009,285.0,6.0,4.0,35770
Chevrolet,2009,285.0,6.0,4.0,31330
Chevrolet,2009,390.0,8.0,4.0,39330
Chevrolet,2009,285.0,6.0,4.0,31275
Chevrolet,2009,285.0,6.0,4.0,33595
Chevrolet,2009,390.0,8.0,4.0,37195
Chevrolet,2009,285.0,6.0,4.0,33445
Chevrolet,2009,285.0,6.0,4.0,29155
Ford,2015,169.0,4.0,4.0,26710
Ford,2015,169.0,4.0,4.0,23330
Ford,2015,169.0,4.0,4.0,25185
Ford,2015,169.0,4.0,4.0,22330
Ford,2015,169.0,4.0,4.0,24710
Ford,2015,169.0,4.0,4.0,23855
Ford,2015,169.0,4.0,4.0,24855
Ford,2015,169.0,4.0,4.0,29185
Ford,2016,169.0,4.0,4.0,22675
Ford,2016,169.0,4.0,4.0,25300
Ford,2016,169.0,4.0,4.0,24825
Ford,2016,169.0,4.0,4.0,26825
Ford,2016,169.0,4.0,4.0,24200
Ford,2016,169.0,4.0,4.0,29300
Ford,2016,169.0,4.0,4.0,23675
Ford,2016,169.0,4.0,4.0,25200
Ford,2017,169.0,4.0,4.0,23900
Ford,2017,169.0,4.0,4.0,25585
Ford,2017,169.0,4.0,4.0,27590
Ford,2017,169.0,4.0,4.0,24425
Ford,2017,169.0,4.0,4.0,30215
Ford,2017,169.0,4.0,4.0,25425
Ford,2017,169.0,4.0,4.0,28215
Ford,2017,169.0,4.0,4.0,25590
Ford,2017,169.0,4.0,4.0,22900
Ford,2015,275.0,6.0,3.0,35430
Ford,2015,275.0,6.0,3.0,40830
Ford,2015,275.0,6.0,3.0,36070
Ford,2015,275.0,6.0,3.0,33920
Ford,2015,275.0,6.0,3.0,39080
Ford,2015,275.0,6.0,3.0,33770
Ford,2015,310.0,6.0,3.0,43795
Ford,2015,310.0,6.0,3.0,42295
Ford,2015,275.0,6.0,3.0,32270
Ford,2015,275.0,6.0,3.0,37420
Ford,2015,275.0,6.0,3.0,37580
Ford,2015,275.0,6.0,3.0,37570
Ford,2015,275.0,6.0,3.0,33930
Ford,2015,275.0,6.0,3.0,32420
Ford,2015,275.0,6.0,3.0,35920
Ford,2015,275.0,6.0,3.0,39330
Ford,2016,275.0,6.0,3.0,36825
Ford,2016,275.0,6.0,3.0,39580
Ford,2016,275.0,6.0,3.0,34635
Ford,2016,275.0,6.0,3.0,39735
Ford,2016,275.0,6.0,3.0,36975
Ford,2016,275.0,6.0,3.0,34470
Ford,2016,275.0,6.0,3.0,41030
Ford,2016,275.0,6.0,3.0,34620
Ford,2016,275.0,6.0,3.0,38270
Ford,2016,275.0,6.0,3.0,33325
Ford,2016,275.0,6.0,3.0,38285
Ford,2016,275.0,6.0,3.0,33175
Ford,2016,310.0,6.0,3.0,43995
Ford,2016,275.0,6.0,3.0,35930
Ford,2016,275.0,6.0,3.0,38120
Ford,2016,310.0,6.0,3.0,42700
Ford,2017,275.0,6.0,3.0,34515
Ford,2017,275.0,6.0,3.0,38015
Ford,2017,275.0,6.0,3.0,34365
Ford,2017,275.0,6.0,3.0,35810
Ford,2017,275.0,6.0,3.0,39310
Ford,2017,275.0,6.0,3.0,40770
Ford,2017,275.0,6.0,3.0,42075
Ford,2017,275.0,6.0,3.0,43370
Ford,2017,275.0,6.0,3.0,37120
Ford,2017,275.0,6.0,3.0,39475
Ford,2017,275.0,6.0,3.0,35660
Ford,2017,275.0,6.0,3.0,35825
Ford,2017,275.0,6.0,3.0,42220
Ford,2017,275.0,6.0,3.0,39460
Ford,2017,275.0,6.0,3.0,38165
Ford,2017,275.0,6.0,3.0,40925
Chevrolet,2015,288.0,6.0,4.0,43935
Chevrolet,2015,281.0,6.0,4.0,30995
Chevrolet,2015,281.0,6.0,4.0,38295
Chevrolet,2015,281.0,6.0,4.0,32995
Chevrolet,2015,281.0,6.0,4.0,33795
Chevrolet,2015,281.0,6.0,4.0,35795
Chevrolet,2015,281.0,6.0,4.0,36295
Chevrolet,2015,288.0,6.0,4.0,41935
Chevrolet,2016,288.0,6.0,4.0,44145
Chevrolet,2016,281.0,6.0,4.0,34005
Chevrolet,2016,288.0,6.0,4.0,42145
Chevrolet,2016,281.0,6.0,4.0,28700
Chevrolet,2016,281.0,6.0,4.0,36505
Chevrolet,2016,281.0,6.0,4.0,38505
Chevrolet,2016,281.0,6.0,4.0,31205
Chevrolet,2016,281.0,6.0,4.0,36005
Chevrolet,2016,281.0,6.0,4.0,33205
Chevrolet,2017,281.0,6.0,4.0,38650
Chevrolet,2017,281.0,6.0,4.0,28700
Chevrolet,2017,281.0,6.0,4.0,34100
Chevrolet,2017,281.0,6.0,4.0,31300
Chevrolet,2017,288.0,6.0,4.0,44045
Chevrolet,2017,281.0,6.0,4.0,33300
Chevrolet,2017,281.0,6.0,4.0,36100
Chevrolet,2017,281.0,6.0,4.0,36650
Chevrolet,2017,288.0,6.0,4.0,42045
Chevrolet,2015,138.0,4.0,4.0,25030
Chevrolet,2015,138.0,4.0,4.0,26530
Chevrolet,2015,138.0,4.0,4.0,23945
Chevrolet,2015,138.0,4.0,4.0,20120
Chevrolet,2015,138.0,4.0,4.0,21620
Chevrolet,2015,138.0,4.0,4.0,22445
Chevrolet,2015,138.0,4.0,4.0,20040
Chevrolet,2015,138.0,4.0,4.0,21540
Chevrolet,2016,138.0,4.0,4.0,24145
Chevrolet,2016,138.0,4.0,4.0,21800
Chevrolet,2016,138.0,4.0,4.0,25230
Chevrolet,2016,138.0,4.0,4.0,26730
Chevrolet,2016,138.0,4.0,4.0,20300
Chevrolet,2016,138.0,4.0,4.0,22645
Chevrolet,2017,138.0,4.0,4.0,24400
Chevrolet,2017,138.0,4.0,4.0,26100
Chevrolet,2017,138.0,4.0,4.0,27600
Chevrolet,2017,138.0,4.0,4.0,22900
Chevrolet,2017,138.0,4.0,4.0,22500
Chevrolet,2017,138.0,4.0,4.0,21000
Subaru,2012,256.0,6.0,4.0,35895
Subaru,2012,256.0,6.0,4.0,30595
Subaru,2012,256.0,6.0,4.0,32595
Subaru,2013,256.0,6.0,4.0,32595
Subaru,2014,256.0,6.0,4.0,34095
Mazda,2008,133.0,4.0,4.0,27235
Mazda,2008,133.0,4.0,4.0,29745
Mazda,2009,177.0,4.0,4.0,30925
Mazda,2009,177.0,4.0,4.0,33445
Mazda,2009,171.0,4.0,4.0,23545
Mazda,2009,171.0,4.0,4.0,19730
Mazda,2009,240.0,6.0,4.0,25885
Mazda,2009,171.0,4.0,4.0,24620
Mazda,2009,240.0,6.0,4.0,24805
Mazda,2009,171.0,4.0,4.0,24690
Mazda,2009,171.0,4.0,4.0,26375
Mazda,2009,240.0,6.0,4.0,25950
Mazda,2009,171.0,4.0,4.0,22935
Mazda,2009,171.0,4.0,4.0,21790
Mazda,2009,240.0,6.0,4.0,24200
Mazda,2009,240.0,6.0,4.0,23055
Mazda,2009,240.0,6.0,4.0,27635
Mazda,2010,171.0,4.0,4.0,24200
Mazda,2010,171.0,4.0,4.0,27305
Mazda,2010,171.0,4.0,4.0,23590
Mazda,2010,171.0,4.0,4.0,25550
Mazda,2010,171.0,4.0,4.0,20405
Mazda,2010,171.0,4.0,4.0,22445
Mazda,2010,240.0,6.0,4.0,27165
Mazda,2010,240.0,6.0,4.0,28915
Mazda,2010,171.0,4.0,4.0,25345
Mazda,2011,171.0,4.0,4.0,25700
Mazda,2011,171.0,4.0,4.0,25495
Mazda,2011,171.0,4.0,4.0,23740
Mazda,2011,240.0,6.0,4.0,29065
Mazda,2011,171.0,4.0,4.0,22595
Mazda,2011,171.0,4.0,4.0,24350
Mazda,2011,171.0,4.0,4.0,20555
Mazda,2011,171.0,4.0,4.0,27455
Mazda,2011,240.0,6.0,4.0,27315
Mazda,2002,135.0,4.0,2.0,12840
Mazda,2002,207.0,6.0,4.0,19885
Mazda,2002,147.0,6.0,2.0,18090
Mazda,2002,207.0,6.0,4.0,22630
Mazda,2002,147.0,6.0,2.0,15670
Mazda,2002,147.0,6.0,2.0,20575
Mazda,2003,207.0,6.0,2.0,21410
Mazda,2003,207.0,6.0,4.0,23150
Mazda,2003,147.0,6.0,2.0,16975
Mazda,2003,147.0,6.0,4.0,19215
Mazda,2003,135.0,4.0,2.0,13930
Mazda,2003,207.0,6.0,4.0,20880
Mazda,2003,147.0,6.0,2.0,18885
Mazda,2003,135.0,4.0,2.0,18050
Mazda,2003,207.0,6.0,2.0,19975
Acura,2012,201.0,4.0,4.0,35010
Acura,2012,201.0,4.0,4.0,31360
Acura,2013,201.0,4.0,4.0,35510
Acura,2013,201.0,4.0,4.0,31860
Acura,2014,201.0,4.0,4.0,35635
Acura,2014,201.0,4.0,4.0,31985
Acura,2012,201.0,4.0,4.0,30010
Acura,2012,280.0,6.0,4.0,35550
Acura,2012,280.0,6.0,4.0,38650
Acura,2012,201.0,4.0,4.0,33110
Acura,2012,201.0,4.0,4.0,31010
Acura,2012,201.0,4.0,4.0,31010
Acura,2013,201.0,4.0,4.0,30510
Acura,2013,201.0,4.0,4.0,31510
Acura,2013,201.0,4.0,4.0,31510
Acura,2013,201.0,4.0,4.0,33610
Acura,2013,280.0,6.0,4.0,39150
Acura,2014,201.0,4.0,4.0,31635
Acura,2014,201.0,4.0,4.0,30635
Acura,2014,280.0,6.0,4.0,39275
Acura,2014,201.0,4.0,4.0,33735
Acura,2014,201.0,4.0,4.0,31635
Audi,2012,360.0,5.0,2.0,56850
Audi,2013,360.0,5.0,2.0,57200
Audi,2015,211.0,4.0,2.0,43350
Audi,2015,211.0,4.0,2.0,40350
Audi,2016,220.0,4.0,2.0,42900
Audi,2016,220.0,4.0,2.0,46400
Audi,2017,220.0,4.0,2.0,47000
Audi,2017,220.0,4.0,2.0,43500
Audi,2015,265.0,4.0,2.0,51700
Audi,2015,265.0,4.0,2.0,48700
Audi,2016,292.0,4.0,2.0,51900
Audi,2017,292.0,4.0,2.0,52500
Hyundai,2015,182.0,4.0,4.0,26450
Hyundai,2015,164.0,4.0,4.0,21650
Hyundai,2015,182.0,4.0,4.0,27950
Hyundai,2015,182.0,4.0,4.0,23700
Hyundai,2015,180.0,4.0,4.0,25200
Hyundai,2015,164.0,4.0,4.0,23150
Hyundai,2015,182.0,4.0,4.0,25200
Hyundai,2015,180.0,4.0,4.0,27950
Hyundai,2016,175.0,4.0,4.0,24150
Hyundai,2016,175.0,4.0,4.0,25550
Hyundai,2016,175.0,4.0,4.0,29900
Hyundai,2016,164.0,4.0,4.0,24100
Hyundai,2016,175.0,4.0,4.0,31300
Hyundai,2016,175.0,4.0,4.0,27550
Hyundai,2016,175.0,4.0,4.0,26150
Hyundai,2016,164.0,4.0,4.0,22700
Hyundai,2017,164.0,4.0,4.0,22700
Hyundai,2017,164.0,4.0,4.0,24100
Hyundai,2017,175.0,4.0,4.0,29775
Hyundai,2017,175.0,4.0,4.0,25900
Hyundai,2017,175.0,4.0,4.0,31175
Hyundai,2017,175.0,4.0,4.0,27300
Hyundai,2017,175.0,4.0,4.0,24150
Hyundai,2017,175.0,4.0,4.0,25550
Toyota,2015,310.0,8.0,4.0,33210
Toyota,2015,381.0,8.0,2.0,29120
Toyota,2015,381.0,8.0,4.0,44925
Toyota,2015,381.0,8.0,4.0,40685
Toyota,2015,381.0,8.0,4.0,44000
Toyota,2015,381.0,8.0,4.0,33390
Toyota,2015,381.0,8.0,4.0,33060
Toyota,2015,381.0,8.0,4.0,47975
Toyota,2015,381.0,8.0,4.0,34710
Toyota,2015,310.0,8.0,4.0,30160
Toyota,2015,381.0,8.0,4.0,34710
Toyota,2015,381.0,8.0,4.0,40685
Toyota,2015,310.0,8.0,4.0,31560
Toyota,2015,381.0,8.0,4.0,44000
Toyota,2015,381.0,8.0,4.0,35040
Toyota,2015,381.0,8.0,4.0,37030
Toyota,2015,381.0,8.0,4.0,42550
Toyota,2015,381.0,8.0,4.0,42550
Toyota,2015,310.0,8.0,4.0,35530
Toyota,2015,381.0,8.0,4.0,33060
Toyota,2015,381.0,8.0,4.0,37030
Toyota,2015,381.0,8.0,2.0,32170
Toyota,2015,381.0,8.0,4.0,41385
Toyota,2015,381.0,8.0,4.0,39500
Toyota,2015,381.0,8.0,4.0,35040
Toyota,2015,381.0,8.0,4.0,33390
Toyota,2015,381.0,8.0,4.0,41385
Toyota,2015,310.0,8.0,4.0,32480
Toyota,2015,381.0,8.0,4.0,37635
Toyota,2015,310.0,8.0,4.0,28510
Toyota,2015,381.0,8.0,4.0,47975
Toyota,2015,381.0,8.0,4.0,33980
Toyota,2015,381.0,8.0,4.0,30010
Toyota,2015,381.0,8.0,4.0,31660
Toyota,2015,381.0,8.0,4.0,31990
Toyota,2015,381.0,8.0,2.0,32170
Toyota,2015,381.0,8.0,4.0,30340
Toyota,2016,381.0,8.0,4.0,34220
Toyota,2016,381.0,8.0,4.0,30840
Toyota,2016,310.0,8.0,4.0,34000
Toyota,2016,381.0,8.0,4.0,45560
Toyota,2016,381.0,8.0,4.0,32980
Toyota,2016,381.0,8.0,4.0,38670
Toyota,2016,310.0,8.0,4.0,36320
Toyota,2016,381.0,8.0,4.0,34970
Toyota,2016,381.0,8.0,4.0,46530
Toyota,2016,381.0,8.0,4.0,43585
Toyota,2016,381.0,8.0,4.0,42945
Toyota,2016,381.0,8.0,4.0,42945
Toyota,2016,381.0,8.0,4.0,30840
Toyota,2016,381.0,8.0,4.0,41720
Toyota,2016,381.0,8.0,4.0,49580
Toyota,2016,381.0,8.0,4.0,46530
Toyota,2016,381.0,8.0,4.0,40535
Toyota,2016,381.0,8.0,4.0,38020
Toyota,2016,381.0,8.0,4.0,49580
Toyota,2016,310.0,8.0,4.0,29140
Toyota,2016,381.0,8.0,2.0,29950
Toyota,2016,310.0,8.0,4.0,33270
Toyota,2016,381.0,8.0,4.0,32650
Toyota,2016,310.0,8.0,4.0,32190
Toyota,2016,381.0,8.0,4.0,36030
Toyota,2016,381.0,8.0,2.0,33000
Toyota,2016,381.0,8.0,4.0,31170
Toyota,2016,381.0,8.0,4.0,34220
Toyota,2016,381.0,8.0,4.0,35700
Toyota,2016,381.0,8.0,4.0,32980
Toyota,2016,381.0,8.0,2.0,29950
Toyota,2016,381.0,8.0,4.0,38670
Toyota,2016,381.0,8.0,4.0,41720
Toyota,2016,381.0,8.0,4.0,34970
Toyota,2016,310.0,8.0,4.0,30950
Toyota,2016,381.0,8.0,4.0,45560
Toyota,2016,381.0,8.0,4.0,43585
Toyota,2016,381.0,8.0,4.0,32650
Toyota,2016,381.0,8.0,4.0,33890
Toyota,2016,381.0,8.0,4.0,40535
Toyota,2016,381.0,8.0,4.0,36030
Toyota,2016,381.0,8.0,4.0,35700
Toyota,2016,381.0,8.0,2.0,33000
Toyota,2016,381.0,8.0,4.0,33890
Toyota,2016,381.0,8.0,4.0,31170
Toyota,2016,381.0,8.0,4.0,38020
Toyota,2017,381.0,8.0,2.0,33450
Toyota,2017,381.0,8.0,4.0,50030
Toyota,2017,381.0,8.0,4.0,35420
Toyota,2017,381.0,8.0,4.0,42330
Toyota,2017,310.0,8.0,4.0,31830
Toyota,2017,381.0,8.0,4.0,46980
Toyota,2017,381.0,8.0,4.0,42330
Toyota,2017,381.0,8.0,4.0,46980
Toyota,2017,381.0,8.0,4.0,44195
Toyota,2017,381.0,8.0,4.0,39280
Toyota,2017,310.0,8.0,4.0,34880
Toyota,2017,381.0,8.0,4.0,46010
Toyota,2017,381.0,8.0,2.0,30400
Toyota,2017,381.0,8.0,4.0,38470
Toyota,2017,381.0,8.0,4.0,33430
Toyota,2017,381.0,8.0,4.0,41145
Toyota,2017,381.0,8.0,4.0,43395
Toyota,2017,310.0,8.0,4.0,34150
Toyota,2017,381.0,8.0,2.0,30400
Toyota,2017,381.0,8.0,4.0,31620
Toyota,2017,381.0,8.0,4.0,50030
Toyota,2017,381.0,8.0,4.0,33100
Toyota,2017,381.0,8.0,4.0,43395
Toyota,2017,381.0,8.0,4.0,31620
Toyota,2017,381.0,8.0,4.0,36480
Toyota,2017,381.0,8.0,4.0,31290
Toyota,2017,381.0,8.0,4.0,33430
Toyota,2017,381.0,8.0,4.0,34340
Toyota,2017,310.0,8.0,4.0,37200
Toyota,2017,381.0,8.0,4.0,44195
Toyota,2017,381.0,8.0,4.0,31290
Toyota,2017,381.0,8.0,4.0,34340
Toyota,2017,381.0,8.0,4.0,36150
Toyota,2017,381.0,8.0,4.0,34670
Toyota,2017,381.0,8.0,4.0,33100
Toyota,2017,310.0,8.0,4.0,30020
Toyota,2017,310.0,8.0,4.0,33070
Toyota,2017,381.0,8.0,4.0,35420
Toyota,2017,381.0,8.0,4.0,36480
Toyota,2017,381.0,8.0,4.0,39280
Toyota,2017,381.0,8.0,4.0,36150
Toyota,2017,381.0,8.0,4.0,46010
Toyota,2017,381.0,8.0,4.0,41145
Toyota,2017,381.0,8.0,2.0,33450
Toyota,2017,381.0,8.0,4.0,38470
Toyota,2017,381.0,8.0,4.0,34670
Chevrolet,2006,201.0,6.0,4.0,22750
Chevrolet,2006,201.0,6.0,4.0,28250
Chevrolet,2006,201.0,6.0,4.0,26250
Chevrolet,2006,201.0,6.0,4.0,19250
Chevrolet,2006,201.0,6.0,4.0,21150
Chevrolet,2006,201.0,6.0,4.0,30250
Chevrolet,2006,196.0,6.0,4.0,33250
Chevrolet,2007,240.0,6.0,4.0,20205
Chevrolet,2007,240.0,6.0,4.0,22105
Chevrolet,2007,240.0,6.0,4.0,23280
Chevrolet,2007,240.0,6.0,4.0,27405
Chevrolet,2007,240.0,6.0,4.0,33050
Chevrolet,2007,240.0,6.0,4.0,29350
Chevrolet,2008,240.0,6.0,4.0,21540
Chevrolet,2008,240.0,6.0,4.0,24250
Chevrolet,2008,240.0,6.0,4.0,23080
Chevrolet,2008,240.0,6.0,4.0,29330
Volvo,2002,160.0,4.0,4.0,24900
Volvo,2003,170.0,4.0,4.0,24900
Volvo,2004,170.0,4.0,4.0,25700
Volvo,2004,170.0,4.0,4.0,29845
Volvo,2009,168.0,5.0,4.0,29800
Volvo,2009,227.0,5.0,4.0,35500
Volvo,2010,227.0,5.0,4.0,33050
Volvo,2010,168.0,5.0,4.0,28700
Volvo,2011,227.0,5.0,4.0,32850
Volvo,2011,227.0,5.0,4.0,29000
Volvo,2015,250.0,5.0,4.0,41000
Volvo,2015,250.0,5.0,4.0,44650
Volvo,2016,250.0,5.0,4.0,41200
Volvo,2016,250.0,5.0,4.0,44850
Volvo,2017,240.0,4.0,4.0,41700
Volvo,2017,240.0,4.0,4.0,45350
Volvo,2015,325.0,6.0,4.0,45400
Volvo,2015,250.0,5.0,4.0,37450
Volvo,2015,240.0,4.0,4.0,35750
Volvo,2015,325.0,6.0,4.0,45150
Volvo,2015,250.0,5.0,4.0,37250
Volvo,2015,240.0,4.0,4.0,35950
Volvo,2016,302.0,4.0,4.0,46050
Volvo,2016,250.0,5.0,4.0,43520
Volvo,2016,345.0,6.0,4.0,61300
Volvo,2016,250.0,5.0,4.0,39600
Volvo,2016,302.0,4.0,4.0,49450
Volvo,2016,240.0,4.0,4.0,36150
Volvo,2016,240.0,4.0,4.0,41750
Volvo,2016,325.0,6.0,4.0,49200
Volvo,2016,325.0,6.0,4.0,45800
Volvo,2016,240.0,4.0,4.0,38100
Volvo,2016,250.0,5.0,4.0,37650
Volvo,2017,302.0,4.0,4.0,48950
Volvo,2017,240.0,4.0,4.0,36150
Volvo,2017,240.0,4.0,4.0,41750
Volvo,2017,240.0,4.0,4.0,38100
Volvo,2008,235.0,6.0,4.0,32465
Volvo,2009,235.0,6.0,4.0,32900
